gbifID,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,countryCode,locality,stateProvince,eventDate,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,identifiedBy,dateIdentified,recordedBy
1803051194,BRA:IBT:SP-FUNGI:98252,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Laschia,,GENUS,PH,Mount Maquiling,,1920-09-01 0:00:00,10907497,,PRESERVED_SPECIMEN,IBt,SP-FUNGI,"Lloyd, CG",,"Collado, E"
1803051151,BRA:IBT:SP-FUNGI:98249,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Laschia,,GENUS,PH,,,1965-04-01 0:00:00,10907497,,PRESERVED_SPECIMEN,IBt,SP-FUNGI,,,"Reynolds, DR"
1803051104,BRA:IBT:SP-FUNGI:98152,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Campanella,Campanella junghuhnii,SPECIES,PH,,,,5243788,5243785,PRESERVED_SPECIMEN,IBt,SP-FUNGI,"Lloyd, CG",1911-01-01 0:00:00,"Ramos, M; Edaño, G"
1703146167,https://www.inaturalist.org/observations/8719378,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,,Palawan,2017-11-02 14:27:45,5241128,5241128,HUMAN_OBSERVATION,iNaturalist,Observations,phroxian,2017-11-07 13:15:33,paulengler
1668794178,http://www.inaturalist.org/observations/4302316,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,,Benguet,2016-10-08 10:01:38,5241128,5241128,HUMAN_OBSERVATION,iNaturalist,Observations,gremel,2017-09-20 6:45:00,paulengler
1503039619,91e085fa-3e42-4bab-9a34-7f0df2df3709,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SUBSPECIES,PH,Mt. Halcon,,1906-11-01 0:00:00,9419912,5239429,PRESERVED_SPECIMEN,F,Botany,,,E. D. Merrill
1503039503,ca87ecd0-f49d-4d52-893f-b20dac5d2655,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema guadalupense,SPECIES,PH,"Lubuagan, Mt. Masingit",Kalinga,,5446261,5446261,PRESERVED_SPECIMEN,F,Botany,,,M. Ramos & G. E. Edaño
1503039346,8561895a-d472-487b-a1cb-0e02e9a7f9b9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema guadalupense,SPECIES,PH,camaguin de Mindanao,,1912-03-01 0:00:00,5446261,5446261,PRESERVED_SPECIMEN,F,Botany,,,M. Ramos
1503039343,01ba0534-44cf-4aee-a962-be9c1238c576,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,,Zambales,1907-11-01 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,F,Botany,,,H. M. Curran & M. L. Merritt
1503039225,3f159474-dcc8-45d7-8209-5cb42b01de9a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,Pauai,Benguet,1909-06-01 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,F,Botany,,,R. C. McGregor
1503039024,5c797ec7-69bb-4115-bdad-d26b0b6e6d1e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema membranaceum,SPECIES,PH,,Agusan del Norte,1911-03-01 0:00:00,7240325,7240325,PRESERVED_SPECIMEN,F,Botany,,,C. M. Weber
1503038880,427791fc-8d05-40f3-aedd-4f8ccba5ca5a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,Mt. Candoon,Bukidnon,1920-06-01 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,F,Botany,,,M. Ramos & G. E. Edaño
1503038492,d1d5334b-1963-4430-8845-0da97cbf95f8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,Mt. Banajao,Laguna,,5239429,5239429,PRESERVED_SPECIMEN,F,Botany,,,E. D. Merrill
1503038101,56a863f7-84de-438a-b5fa-c9a715d1c247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,Mt. Pulog,Benguet,1909-07-01 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,F,Botany,,,R. C. McGregor
1503037426,e57e7614-4b29-41d4-9ef6-afc93c06e2e8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,Baguio and vicinity,Benguet,,5239440,5239438,PRESERVED_SPECIMEN,F,Botany,,,C. B. Robinson
1503037417,0057f911-f78f-48f4-8275-3bc04723ae6b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema guadalupense,SPECIES,PH,,Agusan del Norte,1911-03-01 0:00:00,5446261,5446261,PRESERVED_SPECIMEN,F,Botany,,,C. M. Weber
1503037407,938ee205-4cc8-4be8-b780-efab257f866f,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SUBSPECIES,PH,,Agusan del Norte,1911-03-01 0:00:00,9419912,5239429,PRESERVED_SPECIMEN,F,Botany,,,C. M. Weber
1503037079,ec502b30-2081-47d8-a5e5-9aa2170b0417,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,camp on Apo,Davao del Sur,1904-04-21 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,F,Botany,,,E. B. Copeland
1503036968,b9a553c6-bd46-478f-b684-6c92b51a7670,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,,Zambales,1907-11-01 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,F,Botany,,,H. M. Curran & M. L. Merritt
1503035954,f782fe7f-eebc-467e-9aa9-4a7e6d277ab6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema guadalupense,SPECIES,PH,,Bataan,1909-11-01 0:00:00,5446261,5446261,PRESERVED_SPECIMEN,F,Botany,,,H. M. Curran
1503035913,5674a7eb-1b06-48e5-864a-febbf7064edc,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema guadalupense,SPECIES,PH,,Cagayan,,5446261,5446261,PRESERVED_SPECIMEN,F,Botany,,,H. M. Curran
1322746500,http://n2t.net/ark:/65665/3f5443e66-b123-48f6-98a0-14f2999c2514,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,"Benguet Prov., Pauai.",Luzon,,5239429,5239429,PRESERVED_SPECIMEN,US,US,,,R. C. McGregor
1322694377,http://n2t.net/ark:/65665/3f2f33aae-d300-4467-b45c-970513811a14,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cora,Cora glabrata,SPECIES,PH,"ILCO logging area about 50 mi S of Fabrica, near Mt. Mandalagan.",Negros,,5239376,5239365,PRESERVED_SPECIMEN,US,US,,,M. E. Hale
1322566045,http://n2t.net/ark:/65665/3ed4367ef-a4e2-45d9-a12f-c61b49f23642,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,Butuan.,Mindanao,,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,C. M. Weber
1322298359,http://n2t.net/ark:/65665/3e16fc5ad-070b-423c-acb7-0aa04f10d6ed,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,,Leyte,1913-09-08 0:00:00,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,C. Wenzel
1321734835,http://n2t.net/ark:/65665/3c875409d-d6b1-4c17-b8a0-c850e3d425e6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,"Mt Masingit, Lubuagan, Luzon.",Kalinga,,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,M. Ramos & G. Edaño
1321527904,http://n2t.net/ark:/65665/3bf463e13-0c01-469e-a9b5-f88d1df756e9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,Camp on Apo.,,1904-04-21 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,US,US,,,E. B. Copeland
1321418428,http://n2t.net/ark:/65665/3ba730693-c6bd-4225-8301-8f8c5a8ce6c0,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,Luzon.,Benguet,,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,A. D. E. Elmer
1320746748,http://n2t.net/ark:/65665/39cc8842b-433d-4b4c-ab9b-ee1d39d178cf,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,"Laguna Prov., Mt. Banajao.",Luzon,,5239429,5239429,PRESERVED_SPECIMEN,US,US,,,E. D. Merrill
1320490498,http://n2t.net/ark:/65665/39170ac79-c603-4eaf-af56-5309f4542e3f,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,Luzon.,Cagayan,,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,H. M. Curran
1319266543,http://n2t.net/ark:/65665/35b4f83e7-f36a-4dc5-a299-2153df87f0ee,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,Luzon.,Bataan,,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,H. M. Curran
1318970706,http://n2t.net/ark:/65665/34e35de74-1de7-447b-a56f-afddc0efd4ed,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,Butuan,Agusan del Norte,,5239429,5239429,PRESERVED_SPECIMEN,US,US,,,C. M. Weber
1318723202,http://n2t.net/ark:/65665/343405487-1546-48e1-a66b-c372f28e77a9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,Luzon.,Bataan,,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,H. M. Curran
1318588408,http://n2t.net/ark:/65665/33d4c250f-484c-4510-86dd-6034f163e381,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,Camaguin.,Mindanao,,5239438,5239438,PRESERVED_SPECIMEN,US,US,,,M. Ramos
1317643812,http://n2t.net/ark:/65665/31383b71c-3948-4d53-a0c8-34b0346e7505,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,Benguet Prov.,Luzon,,5239429,5239429,PRESERVED_SPECIMEN,US,US,,,M. Ramon
1269743887,11a4b2c1-eb52-4d7b-af90-cd97beae1690,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,,GENUS,PH,"along creek in Forestry Campus, Mt. Makiling, Los Banos.",Luzon,1966-08-15 0:00:00,2513010,,PRESERVED_SPECIMEN,LSUM,Fungi,,,Kent P. Dumont
1212939754,CBS 249.69,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Univ. of the Philippines,,,5241128,5241128,LIVING_SPECIMEN,CBS,Fungi,,,22 Nov 1963
1212092793,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema thelephora,SPECIES,PH,"THE PHILIPPINES, Luzon island, prov. Laguna. Mt. Makiling, area of UPLB University. Mud Spring trail in the Rainforest Park. Alt. 300 m.",,1987-02-17 0:00:00,5239440,5239438,PRESERVED_SPECIMEN,B,Lichen Herbarium Berlin,H. Sipman,,H. Sipman
1212092486,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,"THE PHILIPPINES, Luzon island, prov.Benguet. Mount Santo Tomas, S of Baguio. Along road from telecommunication station to Baguio. Alt. 2100 m.",,1987-02-19 0:00:00,5239429,5239429,PRESERVED_SPECIMEN,B,Lichen Herbarium Berlin,H. Sipman,,H. Sipman
1144858586,f9eef785-c330-4caf-8710-85d1a113a4f3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus elmeri,SPECIES,PH,Palo,Leyte,1906-01-01 0:00:00,5454177,5454177,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144856436,f06efb77-b2af-4a5c-b35c-4d2ed94d9a6a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,,GENUS,PH,Dumaguete,Negros Oriental,1908-06-01 0:00:00,2526779,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144855875,eddb69ef-cd44-4184-a2c5-48c0439cd2a7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria laccata,SPECIES,PH,,Bataan,1904-11-01 0:00:00,2530926,2530926,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144851801,dafddbbf-c083-4ba9-8cfb-f6cd3f128b25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Morganella,,GENUS,PH,,Sorsogon,1916-09-01 0:00:00,2535116,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144847165,c619d8eb-4594-4ab8-819d-fe0b7e0b7bf5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,,GENUS,PH,Irosin,Sorsogon,,2512826,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144841431,aba990cd-7129-4516-be62-764c3c3125c7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius hudsonii,SPECIES,PH,,Davao,1909-05-01 0:00:00,2537333,9215709,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144839953,a5492cda-53ec-4c77-9c02-090802d60dd6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus poeppigii,SPECIES,PH,,Sorsogon,1915-10-01 0:00:00,5454216,5454216,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144834556,8c281eeb-20e3-4cd7-9eff-012f16822c8d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Morganella,,GENUS,PH,,,1966-10-14 0:00:00,2535116,,PRESERVED_SPECIMEN,F,Botany,,,K. P. Dumont & J. V. Pancho
1144833391,86e90d82-073f-42f6-b4dc-cb4dc0fe4f9d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Naucoria,,GENUS,PH,,Agusan,1912-08-01 0:00:00,2524120,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144832508,8292d427-2691-40ba-b6b6-a82fe2344bbb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Crinipellis,Crinipellis carecomoeis,SPECIES,PH,Irosin,Sorsogon,1916-06-01 0:00:00,6014443,6014443,PRESERVED_SPECIMEN,F,Botany,R. Singer,,R. Singer
1144822818,5598fdae-b3cc-4258-8d9a-cdade982cdb6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Filoboletus,,GENUS,PH,Dumaguete,Negros Oriental,1908-06-01 0:00:00,2527433,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144820637,4b8a38f6-b526-4c1d-8938-46cee8bc9888,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,,GENUS,PH,Irosin,Sorsogon,,2512826,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144816736,38c9a052-29ce-4c7c-a953-b134ccadecda,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,,GENUS,PH,,Agusan,1912-08-01 0:00:00,2528397,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144816495,37db2e93-f5ab-4f0d-bafe-e38957490cc9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,,GENUS,PH,,Sorsogon,1916-09-01 0:00:00,2526678,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144815346,322937bc-21d4-4b42-8c81-3383a6f94195,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,,GENUS,PH,,Agusan,1912-08-01 0:00:00,2518610,,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144813026,27637c34-652c-4167-af6f-11e06663dc18,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma fasciculare,SPECIES,PH,,Davao,1909-09-01 0:00:00,3293632,3293632,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144808845,134d19d4-fadc-46f9-ae0d-061b130437fb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus disseminatus,SPECIES,PH,,Davao,1909-05-01 0:00:00,2534629,2534625,PRESERVED_SPECIMEN,F,Botany,,,A. D. E. Elmer
1144790481,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,,GENUS,PH,Philippines - Philippines,,,2536197,,PRESERVED_SPECIMEN,G,Geneva Herbarium – General Collection (G),,,"Cuming, H."
1135748458,5585C244-3546-4B26-8221-81B3FF10BA95,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,,,2011-12-04 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,PDD,PDD,J.A. Cooper,2011-12-25 0:00:00,"Cooper, JA;"
1090337554,d17805e1-af09-4256-bd55-cb8151494a0f,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,,,FAMILY,PH,Coron,Palawan,1992-04-22 0:00:00,4171,,PRESERVED_SPECIMEN,BPBM,BISH,,,"Madulid, D.A. et al."
1086526762,S:S-Fungi:F254305,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus confertus,SPECIES,PH,Manila,,1909-06-01 0:00:00,3332129,3332129,PRESERVED_SPECIMEN,S,S-Fungi,,,E. B. Copeland
1086520218,S:S-Fungi:F249164,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Campanella,Campanella agaricina,SPECIES,PH,Lueban,,1907-05-01 0:00:00,5449458,5449458,PRESERVED_SPECIMEN,S,S-Fungi,,,Elmer
1086520212,S:S-Fungi:F249162,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Campanella,Campanella agaricina,SPECIES,PH,"Philippinen, Lueban",,1907-05-01 0:00:00,5449458,5449458,PRESERVED_SPECIMEN,S,S-Fungi,,,A. D. E. Elmer
1086520167,S:S-Fungi:F249163,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Campanella,Campanella agaricina,SPECIES,PH,Lueban,,1907-01-01 0:00:00,5449458,5449458,PRESERVED_SPECIMEN,S,S-Fungi,,,Elmer
1086519788,S:S-Fungi:F248718,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,Anthracophyllum nigritum,SPECIES,PH,"Luzon, Bataan",,1909-11-01 0:00:00,2537442,2537442,PRESERVED_SPECIMEN,S,S-Fungi,,,H. M. Curran
1086519786,S:S-Fungi:F248719,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,Anthracophyllum nigritum,SPECIES,PH,Luzon,,1903-01-01 0:00:00,2537442,2537442,PRESERVED_SPECIMEN,S,S-Fungi,,,Merrill
1086519763,S:S-Fungi:F248720,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,Anthracophyllum nigritum,SPECIES,PH,"Philippines, Palawan, Taytay",,1913-04-01 0:00:00,2537442,2537442,PRESERVED_SPECIMEN,S,S-Fungi,,,E. D. Merrill
1086519760,S:S-Fungi:F248717,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,Anthracophyllum nigritum,SPECIES,PH,"Luzon, Cabanatuan, Nueva Ecÿa",,1908-09-01 0:00:00,2537442,2537442,PRESERVED_SPECIMEN,S,S-Fungi,,,R. C. McGregor
1086519749,S:S-Fungi:F248721,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,Anthracophyllum nigritum,SPECIES,PH,"Philippines, Palawan, Taytay",,1913-05-01 0:00:00,2537442,2537442,PRESERVED_SPECIMEN,S,S-Fungi,,,E. D. Merrill
1086510362,S:S-Fungi:F239315,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus boltonii,SPECIES,PH,"Mindanao, Davao",,1904-04-01 0:00:00,8206955,8206955,PRESERVED_SPECIMEN,S,S-Fungi,,,Copeland
1086480845,S:S-Fungi:F210058,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus flabellatus,SPECIES,PH,"Philippines, Luzon, Province of Benguet",,1911-12-01 0:00:00,2526509,2526509,PRESERVED_SPECIMEN,S,S-Fungi,,,E. Fénix
1086354537,S:S-Fungi:F83190,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Pseudosperma,Pseudosperma rimosum,SPECIES,PH,"Philippinen, Prov. Rizal, Antipolo",,1921-08-01 0:00:00,2528091,10846389,PRESERVED_SPECIMEN,S,S-Fungi,,,M. Ramos
1086287674,S:S-Fungi:F44823,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Panellus,Panellus minimus,SPECIES,PH,Philippinen,,,2527608,2527607,PRESERVED_SPECIMEN,S,S-Fungi,,,Merrill
1086287615,S:S-Fungi:F44822,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Panellus,Panellus minimus,SPECIES,PH,"The Philippines: Mindanao, Butuan Subprovince",,1911-03-01 0:00:00,2527608,2527607,PRESERVED_SPECIMEN,S,S-Fungi,,,C. M. Weber
1086277030,S:S-Fungi:L39562,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema reticulatum,SPECIES,PH,"Mt. Banajao, Prov. of Laguna, Luzon",,1911-02-01 0:00:00,5446260,5446260,PRESERVED_SPECIMEN,S,S-Fungi,,,E. D. Merrill
1086276986,S:S-Fungi:L39561,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema reticulatum,SPECIES,PH,"Baguio and vicinity, Benguet subprovince, Luzon",,1911-05-01 0:00:00,5446260,5446260,PRESERVED_SPECIMEN,S,S-Fungi,,,C. B. Robinson
1086236047,S:S-Fungi:F18870,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon,,GENUS,PH,"Philippines, Luzon, Manila.",,1904-01-01 0:00:00,9367003,,PRESERVED_SPECIMEN,S,S-Fungi,,,E. D. Merrill
1086236037,S:S-Fungi:F18869,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon,,GENUS,PH,Philippines.,,,9367003,,PRESERVED_SPECIMEN,S,S-Fungi,,,Merrill
1086235910,S:S-Fungi:F18801,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cauloglossum,Cauloglossum saccatum,SPECIES,PH,"Mindanao, Todaya, Mt. Apo.",,,3308938,3308938,PRESERVED_SPECIMEN,S,S-Fungi,,,Elmer
1086232955,S:S-Fungi:F16296,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus elmeri,SPECIES,PH,"Island Leyte, Palo",,,5454177,5454177,PRESERVED_SPECIMEN,S,S-Fungi,,,A. D. E. Elmer
1086230671,S:S-Fungi:F15168,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,Pterula,Pterula fructicola,SPECIES,PH,Luzon. Subprovince Ifugao,,1913-02-01 0:00:00,3316840,3316840,PRESERVED_SPECIMEN,S,S-Fungi,,,R. C. Mc Gregor
1086229122,S:S-Fungi:F14363,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Nothopanus,Nothopanus vinosofuscus,SPECIES,PH,"Philippines, Province of Bataan, Luzon",,1912-11-01 0:00:00,3321171,3321171,PRESERVED_SPECIMEN,S,S-Fungi,,,P. W. Graff
1086204990,S:S-Fungi:F1557,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucocoprinus,Leucocoprinus cepistipes,SPECIES,PH,Manila.,,1910-07-01 0:00:00,2535581,2535581,PRESERVED_SPECIMEN,S,S-Fungi,,,Elmer
465874384,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Macrolepiota albuminosa,SPECIES,PH,,,,3339818,3339816,LIVING_SPECIMEN,DSMZ,Fungi,,,
465874382,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Macrolepiota albuminosa,SPECIES,PH,,,,3339818,3339816,LIVING_SPECIMEN,DSMZ,Fungi,,,
165686092,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma exasperatum,SPECIES,PH,,,,6014709,6014709,OCCURRENCE,CABI,IMI,,,
100251782,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus plicatus,SPECIES,PH,,,,9345161,9345161,OCCURRENCE,CABI,IMI,,,
100177487,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Campanella,Campanella junghuhnii,SPECIES,PH,,,,5243788,5243785,OCCURRENCE,CABI,IMI,,,
38609524,df35cd88-b0fb-4918-9476-dbb17024c964,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Manila,,1912-10-04 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,BPBM,BISH,,,"Graff, P.W."
38605769,fe1ac477-1449-4ed7-960c-264ab41c572b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Province of Palawan; Puerto Princesa; Mount Pulgar,Palawan Province,1911-05-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,BPBM,BISH,,,"Elmer, A.D.E."
38229600,3b5313ca-4196-4cc1-b457-6f5991c94b72,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus disseminatus,SPECIES,PH,District of Davao; Todaya; Mount Apo,,1909-05-01 0:00:00,2534626,2534625,PRESERVED_SPECIMEN,BPBM,BISH,,,"Elmer, A.D.E."
