gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,countryCode,locality,stateProvince,eventDate,taxonKey,speciesKey,basisOfRecord,institutionCode,identifiedBy,dateIdentified,recordedBy
2515466510,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon paniculatum,SPECIES,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-09-01 0:00:00,3864813,3864813,PRESERVED_SPECIMEN,,,,Elmer ADE
2515464845,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium polyanthum,SPECIES,PH,"Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.",Palawan,1911-03-01 0:00:00,5418732,3182288,PRESERVED_SPECIMEN,,,,Elmer ADE
2515464234,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Dissochaeta,Dissochaeta acmura,SPECIES,PH,"San Antonio, Prov. of Laguna, Luzon",Luzon,1910-08-01 0:00:00,5601177,5601177,PRESERVED_SPECIMEN,,Maxwell JF,1979-02-01 0:00:00,Ramos M
2515464139,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia cumingiana,SPECIES,PH,"Philipines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.",Luzon,1917-06-01 0:00:00,3870043,3870043,PRESERVED_SPECIMEN,,Mancera JP,2017-05-31 0:00:00,Elmer ADE
2515462412,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia foetidissima,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-11-01 0:00:00,3699312,3699312,PRESERVED_SPECIMEN,,,,Elmer ADE
2515459082,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum punctatum,SPECIES,PH,"Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.",Palawan,1911-03-01 0:00:00,7669219,7327066,PRESERVED_SPECIMEN,,,,Elmer ADE
2515458890,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia nitens,SPECIES,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-10-01 0:00:00,3699431,3699431,PRESERVED_SPECIMEN,,,,Elmer ADE
2515451555,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium nitidum,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.",Luzon,1917-06-01 0:00:00,5418134,3182579,PRESERVED_SPECIMEN,,,,Elmer ADE
2515451394,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium rosenbluthii,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-05-01 0:00:00,5419433,3184360,PRESERVED_SPECIMEN,,,,Elmer ADE
2515451384,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Decaspermum,Decaspermum parviflorum,SPECIES,PH,"Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Island of Luzon.",Luzon,1917-06-01 0:00:00,3180045,3180045,PRESERVED_SPECIMEN,,,,Elmer ADE
2515445629,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Crypteroniaceae,Crypteronia,Crypteronia cumingii,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-11-01 0:00:00,3646073,3646073,PRESERVED_SPECIMEN,,,,Elmer ADE
2515445613,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera littorea,SPECIES,PH,"Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.",Mindanao,1909-09-01 0:00:00,5421047,5421047,PRESERVED_SPECIMEN,,,,Elmer ADE
2515445519,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia microcarpa,SPECIES,PH,Prov. of Nueva Ecija Luzon.,,1912-03-01 0:00:00,7327140,7327140,PRESERVED_SPECIMEN,,,,McGregor RC
2515444796,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-09-01 0:00:00,5420380,5420380,PRESERVED_SPECIMEN,,,,Elmer ADE
2515444770,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium platystigmatosum,SPECIES,PH,"Philippines, Luzon, Benguet Subprovince.",Luzon,1911-05-01 0:00:00,3667239,3667239,PRESERVED_SPECIMEN,,,,Merrill ED
2515444630,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium everettii,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-08-01 0:00:00,5419218,3183718,PRESERVED_SPECIMEN,,,,Elmer ADE
2515444629,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium mindorense,SPECIES,PH,"Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.",Palawan,1911-04-01 0:00:00,5418967,3182998,PRESERVED_SPECIMEN,,,,Elmer ADE
2515444627,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,,GENUS,PH,"Palawan: Municipality Narra, Marihuera, ca. 15 km off Narra-Aboabo road, lower reaches of slopes of Victoria Range.",,1989-04-13 0:00:00,3177662,,PRESERVED_SPECIMEN,,,,Soejarto DD; Reynoso EJ; Sagcal E; Edrada R
2515443915,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla lagunae,SPECIES,PH,"Philippines, Luzon, Benguet Subprovince.",Luzon,1911-05-01 0:00:00,3866607,3866607,PRESERVED_SPECIMEN,,,,Merrill ED
2515443914,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla disparifolia,SPECIES,PH,"Philippines, Irosin, (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-10-01 0:00:00,3867545,3867545,PRESERVED_SPECIMEN,,,,Elmer ADE
2515443913,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla polillensis,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-11-01 0:00:00,3865624,3865200,PRESERVED_SPECIMEN,,,,Elmer ADE
2515441956,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium roseomarginatum,SPECIES,PH,"Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.",Palawan,1911-03-01 0:00:00,3184337,3184337,PRESERVED_SPECIMEN,,,,Elmer ADE
2515441871,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium curranii,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.",Luzon,1917-06-01 0:00:00,5419210,3183685,PRESERVED_SPECIMEN,,,,Elmer ADE
2515441651,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,,GENUS,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-09-01 0:00:00,3716283,,PRESERVED_SPECIMEN,,,,Elmer ADE
2515441162,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla setigera,SPECIES,PH,Catanduanes.,,1928-07-01 0:00:00,3867954,3864618,PRESERVED_SPECIMEN,,,,Ramos M; Edaño GE
2515437897,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Dissochaeta,Dissochaeta acmura,SPECIES,PH,"Philippines, Lucban, Province of Tayabas, Luzon.",Luzon,1907-05-01 0:00:00,5601177,5601177,PRESERVED_SPECIMEN,,,,Elmer ADE
2515437800,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastoma,Melastoma crinitum,SPECIES,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-10-01 0:00:00,3862068,3862068,PRESERVED_SPECIMEN,,,,Elmer ADE
2515437799,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia candolleana,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.",Luzon,1917-06-01 0:00:00,5601503,5601503,PRESERVED_SPECIMEN,,,,Elmer ADE
2515432244,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,SPECIES,PH,"Philippines, Montalban, Povince of Rizal, Luzon.",Luzon,1917-03-01 0:00:00,3188724,3188724,PRESERVED_SPECIMEN,,,,Elmer ADE
2515430288,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum polygalifolium,SPECIES,PH,"Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.",Mindanao,1909-05-01 0:00:00,3181797,3181788,PRESERVED_SPECIMEN,,,,Elmer ADE
2515429542,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla myrtiformis,SPECIES,PH,"Philippine, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-09-01 0:00:00,3865714,3865714,PRESERVED_SPECIMEN,,,,Elmer ADE
2515429540,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia lagunensis,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.",Luzon,1917-06-01 0:00:00,3869794,3869794,PRESERVED_SPECIMEN,,,,Elmer ADE
2515421653,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium astronioides,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-12-01 0:00:00,5417054,3182882,PRESERVED_SPECIMEN,,,,Elmer ADE
2515421652,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium megalanthum,SPECIES,PH,"Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.",Palawan,1911-04-01 0:00:00,5419297,3183971,PRESERVED_SPECIMEN,,,,Elmer ADE
2515421650,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,,GENUS,PH,"Palawan: Municipality Narra, Marihuera, ca. 15 km off Narra-Aboabo road, lower reaches of slopes of Victoria Range.",,1989-04-13 0:00:00,3177662,,PRESERVED_SPECIMEN,,,,Soejarto DD; Reynoso EJ; Sagcal E; Edrada R
2515419781,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium malaccense,SPECIES,PH,"Philippines, Irosin (Mt.Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-04-01 0:00:00,3184509,3184509,PRESERVED_SPECIMEN,,,,Elmer ADE
2515419780,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium nitidum,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.",Luzon,1917-06-01 0:00:00,5418134,3182579,PRESERVED_SPECIMEN,,,,Elmer ADE
2515419638,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium acuminatissimum,SPECIES,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-10-01 0:00:00,3182543,3182540,PRESERVED_SPECIMEN,,,,Elmer ADE
2515419618,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium oblanceolatum,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-06-01 0:00:00,5419091,3183329,PRESERVED_SPECIMEN,,,,Elmer ADE
2515418918,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cordata,SPECIES,PH,"Philippines, Luzon, Benguet Subprovince.",Luzon,1911-05-01 0:00:00,3867874,3867874,PRESERVED_SPECIMEN,,,,Merrill ED
2515404671,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Ammannia,Ammannia baccifera,SPECIES,PH,"Prov. Rizal, Luzon.",Luzon,1909-11-01 0:00:00,3188716,3188716,PRESERVED_SPECIMEN,,Nugteren M,,Ramos M
2515403290,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Duabanga,Duabanga moluccana,SPECIES,PH,"Philippines,Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-12-01 0:00:00,3989316,3989316,PRESERVED_SPECIMEN,,,,Elmer ADE
2515393187,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Sonneratia,Sonneratia alba,SPECIES,PH,"Philippines, Mindanao, Zamboanga.",Mindanao,,5635566,5406998,PRESERVED_SPECIMEN,,,,Unknown
2515385222,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia adscendens,SUBSPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon.",Luzon,1915-10-01 0:00:00,7322192,7322187,PRESERVED_SPECIMEN,,,,Elmer ADE
2515377224,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium aqueum,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-04-01 0:00:00,3183335,3183335,PRESERVED_SPECIMEN,,,,Elmer ADE
2515373835,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Sonneratia,Sonneratia alba,SPECIES,PH,"Philippines, Mindanao, Zamboanga.",Mindanao,,5635566,5406998,PRESERVED_SPECIMEN,,,,Unknown
2515364343,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,SPECIES,PH,Province of Rizal. Luzon.,Luzon,1911-08-01 0:00:00,6435171,6435171,PRESERVED_SPECIMEN,,Exell AW,,Ramos M
2515358514,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium rosenbluthii,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorgoson, Island of Luzon.",Luzon,1915-11-01 0:00:00,5419433,3184360,PRESERVED_SPECIMEN,,,,Elmer ADE
2515358283,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon cumingii,SPECIES,PH,"Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.",Mindanao,1909-07-01 0:00:00,3864556,3867279,PRESERVED_SPECIMEN,,,,Elmer ADE
2515357893,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Beccarianthus,Beccarianthus pulcherrimus,SPECIES,PH,"Philippines, Negros, Canlaon Volcano.egros.",Negros,1910-04-01 0:00:00,5600231,3867133,PRESERVED_SPECIMEN,,,,Merrill ED
2515357787,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla astronioides,SPECIES,PH,"Philipines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.",Luzon,1917-06-01 0:00:00,3868768,3868768,PRESERVED_SPECIMEN,,,,Elmer ADE
2515357786,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla ternifolia,SPECIES,PH,"Philippines, Luzon, Province of Laguna, Mt. Maquiling.",Luzon,1910-09-01 0:00:00,3864372,3864372,PRESERVED_SPECIMEN,,,,Merrill ED
2515357608,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium cinereum,SPECIES,PH,"Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.",Palawan,1911-05-01 0:00:00,5419087,7535593,PRESERVED_SPECIMEN,,,,Elmer ADE
2515356903,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla ovalis,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorgoson, Island of Luzon.",Luzon,1915-12-01 0:00:00,3865523,3865523,PRESERVED_SPECIMEN,,,,Elmer ADE
2515356902,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla polillensis,SPECIES,PH,"Philippines, Irosin, (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-10-01 0:00:00,3865624,3865200,PRESERVED_SPECIMEN,,,,Elmer ADE
2515356900,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia williamsii,VARIETY,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-09-01 0:00:00,7223832,3869125,PRESERVED_SPECIMEN,,,,Elmer ADE
2515356601,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,SPECIES,PH,"Isl.: Mindanao, Prov.:Agusan Norte. Tungao, Nalco.",,1991-05-11 0:00:00,3188724,3188724,PRESERVED_SPECIMEN,,,,Barbon EB; Romero EM; Fernando L
2515355440,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea carthagenensis,SPECIES,PH,"Isl.: Mindanao. Prov.: Bukidnon. Intavas, Impasung-ong, Mt. Kitanglad.",,1991-07-22 0:00:00,3188685,3188685,PRESERVED_SPECIMEN,,,,Gaerlan FJM
2515349651,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia aherniana,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.",Luzon,1917-06-01 0:00:00,5416994,5416994,PRESERVED_SPECIMEN,,,,Elmer ADE
2515349649,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Decaspermum,Decaspermum blancoi,SPECIES,PH,Province of Rizal. Luzon,Luzon,1911-08-01 0:00:00,3180083,3180083,PRESERVED_SPECIMEN,,,,Ramos M
2515349648,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Decaspermum,Decaspermum parviflorum,SPECIES,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-09-01 0:00:00,3180045,3180045,PRESERVED_SPECIMEN,,,,Elmer ADE
2515349431,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon sorsogonense,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-12-01 0:00:00,3863965,3863965,PRESERVED_SPECIMEN,,,,Elmer ADE
2515348957,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla quadrifolia,SUBSPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.",Luzon,1917-06-01 0:00:00,11046444,3865075,PRESERVED_SPECIMEN,,,,Elmer ADE
2515346503,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,SPECIES,PH,"Isl.: Luzon, Prov.: Aurora. Brgy Gupa, Dipaculao.",,1996-05-15 0:00:00,3188724,3188724,PRESERVED_SPECIMEN,,,,Fuentes R; Project of Philippine Nat'l Museum Manila - BRIT
2515344130,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium acuminatissimum,SPECIES,PH,"Philippines, Irosin ( Mt. Bulusan ), Province of Sorsogon, Island of Luzon.",Luzon,1915-11-01 0:00:00,3182543,3182540,PRESERVED_SPECIMEN,,,,Elmer ADE
2515344108,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium benguetense,SPECIES,PH,"Philippines, Luzon, Bontoc Subprovince.",Luzon,1915-03-05 0:00:00,5419519,3184649,PRESERVED_SPECIMEN,,,,Vanoverbergh MFJPM
2515344107,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium everettii,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1915-12-01 0:00:00,5419218,3183718,PRESERVED_SPECIMEN,,,,Elmer ADE
2515343877,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon rhinophyllum,SPECIES,PH,"Philippines, Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan.",Sibuyan,1910-04-01 0:00:00,3864259,3864259,PRESERVED_SPECIMEN,,,,Elmer ADE
2515343395,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cordata,SPECIES,PH,"Philippines, Lucban, Province Tayabas, Island Luzon.",Luzon,1907-05-01 0:00:00,3867874,3867874,PRESERVED_SPECIMEN,,,,Elmer ADE
2515340405,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon paniculatum,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.",Luzon,1917-06-01 0:00:00,3864813,3864813,PRESERVED_SPECIMEN,,,,Elmer ADE
2515339927,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla magnifica,SPECIES,PH,"Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.",Luzon,1917-06-01 0:00:00,3188507,3188507,PRESERVED_SPECIMEN,,,,Elmer ADE
2515339926,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastoma,Melastoma malabathricum,SUBSPECIES,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of gusan, Island of Mindanao.",Mindanao,1912-10-01 0:00:00,5834766,3188511,PRESERVED_SPECIMEN,,,,Elmer ADE
2515339854,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astrocalyx,Astrocalyx calycina,SPECIES,PH,"Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.",Luzon,1916-06-01 0:00:00,3870394,3870394,PRESERVED_SPECIMEN,,,,Elmer ADE
2515330951,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum punctatum,SPECIES,PH,"Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.",Mindanao,1912-09-01 0:00:00,7669219,7327066,PRESERVED_SPECIMEN,,,,Elmer ADE
2515325020,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,SPECIES,PH,"Isl.: Tablas. Prov.: Romblon. Mt. Undok, Marigondon Sur, San Andres.",,1996-10-02 0:00:00,3188724,3188724,PRESERVED_SPECIMEN,,,,Reynoso EJ; Project of Philippine Nat'l Museum Manila - BRIT
2515317458,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,GENUS,PH,"Isl.: Palawan. Prov.: Palawan. Mt. Cleopatra Ranges, So. Calabayog, Brgy. Tanabag, Puerto Princesa.",,1996-06-28 0:00:00,3029010,,PRESERVED_SPECIMEN,,,,Reynoso EJ; Majaducon RS
2515314840,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Rotala,Rotala indica,SPECIES,PH,"Philippines, Luzon, Province Rizal, San Pedro Macati.",Luzon,1909-12-01 0:00:00,3188674,3188674,PRESERVED_SPECIMEN,,Cook CDK,,Merrill ED
2515310526,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,,GENUS,PH,"Isl.: Luzon. Prov.: Cagayan. Brgy. San Vicente, Palaui Island, Sta. Ana.",,1995-12-19 0:00:00,3189286,,PRESERVED_SPECIMEN,,,,Barbon EB; Garcia HG; Romero EM
2515309455,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,,GENUS,PH,"Isl: Minanao. Prov: Agusan Norte. Tungao, Nalco. Found in open area.",,1991-05-12 0:00:00,3189286,,PRESERVED_SPECIMEN,,,,Barbon EB; Romero EM; Fernando L
2515307811,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Sonneratia,Sonneratia alba,SPECIES,PH,"Philippines, Cagayan, Province of Misamis, Island of Mindanao.",Mindanao,1909-04-01 0:00:00,5406998,5406998,PRESERVED_SPECIMEN,,,,Elmer ADE
2515304588,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,SPECIES,PH,"Isl.:Polillo. Prov. Quezon. Buerdos Watershed Area, Brgy. Amot, So. Igad.",,1995-07-02 0:00:00,3188724,3188724,PRESERVED_SPECIMEN,,,,Romero EM; Garcia; Majaducon RS
2515297701,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,GENUS,PH,"Flora of the Philippines. Isl.: Luzon. Prov.: Isabela. So. Kapuntian, Brgy. San Jose, San Mariano.",,1994-07-12 0:00:00,3029010,,PRESERVED_SPECIMEN,,,,Barbon EB; Romero EM; Fuentes RE
2515297700,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,GENUS,PH,"Flora of the Philippines. Isl.: Camiguin. Prov.: Cagayan. So. Tangyod, Bgy. Balatubat, Calayan. Along the trail.",,1996-03-16 0:00:00,3029010,,PRESERVED_SPECIMEN,,,,Fuentes RE; Fernando L
2515288345,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea carthagenensis,SPECIES,PH,"Isl.: Mindanao. Prov.: Agusan Norte. Tungao, Nalco.",,1991-05-08 0:00:00,3188685,3188685,PRESERVED_SPECIMEN,,,,Barbon EB; Romero EM; Fernando L
2515284154,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,SPECIES,PH,"Isl.: Luzon. Prov.: Cavite. Mt. Palaypalay/Mataas na Gulod Nat'l Park, So. Maluayas, Brgy. Sapang, Ternate.",,1996-07-13 0:00:00,3188724,3188724,PRESERVED_SPECIMEN,,,,Gaerlan FJM; Fuentes RE; Romero EM
2515280475,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Tristaniopsis,,GENUS,PH,"Plants of Philippines. Palawan: Narra, Calatigas Range, forest on slopes village.",,1995-03-08 0:00:00,3187993,,PRESERVED_SPECIMEN,,,,Soejarto DD; Fernando O; Sagcal E
2515275556,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Sonneratia,,GENUS,PH,"Isl.: Palawan, Prov.: Palawan, 30 km S of Quezon, Brgy. Bunog, Municipality of Quezon.",,1996-08-25 0:00:00,7940865,,PRESERVED_SPECIMEN,,,,Pipoly JJ; et al.
2515275502,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Duabanga,Duabanga moluccana,SPECIES,PH,"Isl.: Luzon. Prov.: Quezon. Quezon National Prak, Atimonan.",,1996-03-15 0:00:00,3989316,3989316,PRESERVED_SPECIMEN,,,,Castro M; Barbon EB; Garcia HG
