gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1934865777,dce00a1f-f6b4-4e11-9771-92c62c40ad80,00edda93-2c42-4aef-bb3a-a9d5a45ebb52,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Lidong; Tariktik River drainage, at the base of Saddle Peak Mountain Range",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.80335,123.67838,,,,,,,8/5/18 00:00,5,8,2018,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,350367,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1934865764,dce00a1f-f6b4-4e11-9771-92c62c40ad80,03455975-0244-473f-8ad5-24cde1edaace,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,Barangay Hanopol; Hanopol River (Dam vicinity),Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7415,123.8414,,,,,,,12/7/17 00:00,7,12,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,350361,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1934865760,dce00a1f-f6b4-4e11-9771-92c62c40ad80,9733be0b-afd0-4a28-a9c8-fc5b5a59226c,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,Barangay Hanopol; Hanopol River (Dam vicinity),Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7415,123.8414,,,,,,,12/7/17 00:00,7,12,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,350354,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932871,dce00a1f-f6b4-4e11-9771-92c62c40ad80,7d959baa-6c13-4913-ba95-4872a1148370,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349309,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932862,dce00a1f-f6b4-4e11-9771-92c62c40ad80,93e28d43-aa5f-441a-bb4a-b43cb87aed5b,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349316,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932858,dce00a1f-f6b4-4e11-9771-92c62c40ad80,604a0327-36b7-4716-86f3-a9361f8c3eab,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349315,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932854,dce00a1f-f6b4-4e11-9771-92c62c40ad80,433b8996-2e3d-4d37-9eba-2510045dae54,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/24/17 00:00,24,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349305,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932852,dce00a1f-f6b4-4e11-9771-92c62c40ad80,e5062f44-f323-4312-92b2-84e54e46b73d,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349312,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932833,dce00a1f-f6b4-4e11-9771-92c62c40ad80,e205e50d-d39f-4f4e-8aff-ce5fccaf7b1f,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7844,123.9239,,,,,,,11/24/17 00:00,24,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349301,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932832,dce00a1f-f6b4-4e11-9771-92c62c40ad80,efa0a9c3-240b-4381-adb2-1c37faa9b882,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349318,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932830,dce00a1f-f6b4-4e11-9771-92c62c40ad80,76652709-f089-4100-91f5-55466b8a002b,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/24/17 00:00,24,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349306,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932825,dce00a1f-f6b4-4e11-9771-92c62c40ad80,d3023551-8350-4c8a-ad22-f7a20493e41f,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7844,123.9239,,,,,,,11/24/17 00:00,24,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349303,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932819,dce00a1f-f6b4-4e11-9771-92c62c40ad80,01f4e2f4-f7b2-465c-8bcb-266499ee9a9c,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349311,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932814,dce00a1f-f6b4-4e11-9771-92c62c40ad80,c7e5aab8-7171-4286-9eca-7698700dfd3e,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349310,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932808,dce00a1f-f6b4-4e11-9771-92c62c40ad80,773e7944-0d35-4184-9bef-5870e30ed86c,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/26/17 00:00,26,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349314,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932805,dce00a1f-f6b4-4e11-9771-92c62c40ad80,6b03ee0d-d742-4002-9ffd-685bac91c9a2,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349317,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932802,dce00a1f-f6b4-4e11-9771-92c62c40ad80,32942281-f757-4b90-b422-00b4fecb6220,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7844,123.9239,,,,,,,11/24/17 00:00,24,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349302,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932790,dce00a1f-f6b4-4e11-9771-92c62c40ad80,d195eb21-7dc5-4999-b1b7-4144ccdd90a2,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/24/17 00:00,24,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349304,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932774,dce00a1f-f6b4-4e11-9771-92c62c40ad80,8c64fe27-33fc-4d46-af9c-7aec8c40c6bf,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349307,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932773,dce00a1f-f6b4-4e11-9771-92c62c40ad80,7bcffe91-a66d-429d-a943-e55089b3c1ed,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349308,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932764,dce00a1f-f6b4-4e11-9771-92c62c40ad80,349572c3-1dbd-4937-88e5-e01910bbda0c,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Gogon, Sitio Bugtong",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.9508,123.8346,,,,,,,12/5/17 00:00,5,12,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,349298,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1899932708,dce00a1f-f6b4-4e11-9771-92c62c40ad80,5d789f87-26c4-419c-a258-a623d1712957,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Pandanan, vicinity of Tayak Lagoon",Camarines Sur Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,13.7824,123.9208,,,,,,,11/25/17 00:00,25,11,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,349313,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1891292362,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14245330,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,,Bukidnon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,8.144987,124.965606,17829,,,,,,4/11/18 18:40,11,4,2018,5217266,5217266,HUMAN_OBSERVATION,iNaturalist,Observations,14245330,,Andrie Bon A Flores,7/28/18 03:02,CC_BY_NC_4_0,hdmiller,hdmiller,,,2/25/22 14:50,StillImage,COORDINATE_ROUNDED
1890097933,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7378117,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,,Ifugao,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,16.934891,121.135239,604,,,,,,7/30/17 21:40,30,7,2017,2423785,2423785,HUMAN_OBSERVATION,iNaturalist,Observations,7378117,,Tony Gerard,8/6/17 17:55,CC_BY_NC_4_0,Tony Gerard,Tony Gerard,,,2/25/22 14:40,,COORDINATE_ROUNDED
1890036791,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14245471,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,,Bukidnon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,8.129652,125.000553,17526,,,,,,4/12/18 18:46,12,4,2018,2423785,2423785,HUMAN_OBSERVATION,iNaturalist,Observations,14245471,,Andrie Bon A Flores,7/27/18 16:38,CC_BY_NC_4_0,hdmiller,hdmiller,,,2/25/22 14:43,StillImage,COORDINATE_ROUNDED
1883496906,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14245394,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,,Bukidnon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,8.127885,125.009551,19039,,,,,,4/11/18 19:26,11,4,2018,2423785,2423785,HUMAN_OBSERVATION,iNaturalist,Observations,14245394,,Yingyod Lapwong,7/11/18 16:48,CC_BY_NC_4_0,hdmiller,hdmiller,,,2/25/22 14:42,StillImage,COORDINATE_ROUNDED
1880819453,dce00a1f-f6b4-4e11-9771-92c62c40ad80,fb627b45-844b-434c-b346-e088979640af,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.6991,124.0818,,,,,,,1/24/17 00:00,24,1,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,348315,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819439,dce00a1f-f6b4-4e11-9771-92c62c40ad80,03d50128-3724-4798-8fdc-ad8d4e011938,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.69947,124.07365,,,,,,,1/23/17 00:00,23,1,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,348319,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819425,dce00a1f-f6b4-4e11-9771-92c62c40ad80,3cd3a84d-c5ed-4fee-aef9-6b73892609e3,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.6991,124.0818,,,,,,,1/21/17 00:00,21,1,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,348314,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819417,dce00a1f-f6b4-4e11-9771-92c62c40ad80,04f7cb6e-9bf0-42c1-9887-eb134dec1c8b,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.69947,124.07365,,,,,,,1/23/17 00:00,23,1,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,348318,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819407,dce00a1f-f6b4-4e11-9771-92c62c40ad80,f7ee98dc-6c33-45f3-8be0-86bdb590b3dc,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus,Philautus surdus,,SPECIES,"Philautus surdus (Peters, 1863)",Philautus surdus,,PH,"Barangay Cogon, Base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.76116,124.00356,,,,,,,4/8/17 00:00,8,4,2017,2423736,2423736,PRESERVED_SPECIMEN,KU,KUH,348309,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819404,dce00a1f-f6b4-4e11-9771-92c62c40ad80,1b673f75-cb69-4e9d-824c-f509dbd25c04,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.69947,124.07365,,,,,,,1/25/17 00:00,25,1,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,348322,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819390,dce00a1f-f6b4-4e11-9771-92c62c40ad80,b09c5474-03a4-4edf-88f3-8c939e22e489,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.6991,124.0818,,,,,,,1/23/17 00:00,23,1,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,348317,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819388,dce00a1f-f6b4-4e11-9771-92c62c40ad80,153c2def-ca8a-4326-a244-fc9b1c76688b,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus,Philautus surdus,,SPECIES,"Philautus surdus (Peters, 1863)",Philautus surdus,,PH,"Barangay Cogon, Base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.76116,124.00356,,,,,,,5/8/17 00:00,8,5,2017,2423736,2423736,PRESERVED_SPECIMEN,KU,KUH,348311,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819385,dce00a1f-f6b4-4e11-9771-92c62c40ad80,d5af9a1d-1418-44dc-b387-eeb1c97fc552,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus,Philautus surdus,,SPECIES,"Philautus surdus (Peters, 1863)",Philautus surdus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.70489,124.07613,,,,,,,1/28/17 00:00,28,1,2017,2423736,2423736,PRESERVED_SPECIMEN,KU,KUH,348293,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819380,dce00a1f-f6b4-4e11-9771-92c62c40ad80,0869f16d-0dca-414e-810a-74cdb03e51bc,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus,Philautus surdus,,SPECIES,"Philautus surdus (Peters, 1863)",Philautus surdus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.70211,124.07974,,,,,,,1/29/17 00:00,29,1,2017,2423736,2423736,PRESERVED_SPECIMEN,KU,KUH,348297,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819378,dce00a1f-f6b4-4e11-9771-92c62c40ad80,5e65e5fd-e191-405a-a80d-a99bc0f28447,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7038,124.076,,,,,,,1/27/17 00:00,27,1,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,348325,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1880819376,dce00a1f-f6b4-4e11-9771-92c62c40ad80,a4000ab3-034d-45ed-9fa7-a993b4312ca4,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.69947,124.07365,,,,,,,1/25/17 00:00,25,1,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,348321,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
