gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,countryCode,locality,stateProvince,eventDate,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,recordedBy
1929588127,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora bartlingii,SPECIES,PH,Magallanes (Mt. Giting-giting). Island of Sibuyan. Near the Pauala River.,Capiz,1910-04-01 0:00:00,2905880,2905880,PRESERVED_SPECIMEN,NY,NY,131996,,A. D. E. Elmer
1929577804,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Schradera,Schradera elmeri,SPECIES,PH,Todaya (Mt. Apo). Island of Mindanao.,Davao del Sur,1909-07-01 0:00:00,2899479,5336405,PRESERVED_SPECIMEN,NY,NY,132108,,A. D. E. Elmer
1929561872,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria sorsogonensis,SPECIES,PH,Luzon. Mt. Bulusan,Sorsogon,1916-07-01 0:00:00,2922488,2922488,PRESERVED_SPECIMEN,NY,NY,133008,,A. D. E. Elmer
1929561239,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea bartlingii,SPECIES,PH,"Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao",,1912-09-01 0:00:00,5340449,2919403,PRESERVED_SPECIMEN,NY,NY,162896,,A. D. E. Elmer
1929542349,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Paederia,Paederia verticillata,VARIETY,PH,Cabadbaran. Mt. Urdaneta. Island of Mindanao.,Agusan del Norte,1912-07-01 0:00:00,2909523,2909521,PRESERVED_SPECIMEN,NY,NY,132404,,A. D. E. Elmer
1929535145,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Antirhea,Antirhea ramosii,SPECIES,PH,"Peñablanca, Cagayan Province, [Island of] Luzon",,1926-04-01 0:00:00,2924437,2924437,PRESERVED_SPECIMEN,NY,NY,4683,,M. Ramos
1929534646,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria cordata,SPECIES,PH,"San Mateo, Luzon [Island]",Rizal,1904-05-01 0:00:00,5338133,5338120,PRESERVED_SPECIMEN,NY,NY,2280967,,Ahern's collector
1929530118,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,Alabat Island [southern Luzon Island],Quezon,1926-09-01 0:00:00,5338216,5338207,PRESERVED_SPECIMEN,NY,NY,2280956,,M. Ramos
1929518238,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Greeniopsis,Greeniopsis multiflora,SPECIES,PH,Borongan,Samar,1906-10-02 0:00:00,2915340,2915342,PRESERVED_SPECIMEN,NY,NY,131650,,E. D. Merrill
1929492417,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea bartlingii,SPECIES,PH,Biliran,,,5340445,2919403,PRESERVED_SPECIMEN,NY,NY,162894,,H. Cuming
1929471459,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ophiorrhiza,Ophiorrhiza pinatuboensis,SPECIES,PH,"Luzon. Camp Stotsenburg (Mt. Pinatubo), Pampanga Province.",Pampanga,1927-05-01 0:00:00,7588501,5340781,PRESERVED_SPECIMEN,NY,NY,132375,,A. D. E. Elmer
1929438829,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda benguetensis,SPECIES,PH,Baguio.,Benguet,1904-03-01 0:00:00,2892645,2892645,PRESERVED_SPECIMEN,NY,NY,132306,,A. D. E. Elmer
1929433414,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,"Mt. Apo, Davao Province, Mindanao [Island]",Davao del Sur,1924-06-01 0:00:00,5338216,5338207,PRESERVED_SPECIMEN,NY,NY,2280948,,M. S. Clemens
1929429256,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria longiflora,SPECIES,PH,"Sablan, northern Luzon [Island]",Benguet,1904-11-18 0:00:00,5338276,5338273,PRESERVED_SPECIMEN,NY,NY,2280940,,R. S. Williams
1929417224,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria subalpina,SPECIES,PH,Lucban. Luzon. Tayabas.,Quezon,1906-05-01 0:00:00,2920734,2920734,PRESERVED_SPECIMEN,NY,NY,133009,,A. D. E. Elmer
1929412627,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,Biliran,,,5338238,5338207,PRESERVED_SPECIMEN,NY,NY,162867,,H. Cuming
1929405053,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea jagorii,SPECIES,PH,Basey: Gadinangas [spelling],Samar,1929-09-20 0:00:00,2919546,2919546,PRESERVED_SPECIMEN,NY,NY,2361376,,J. Fontanoza
1929384094,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria nervosa,SPECIES,PH,"Catalnan, Mindanao [Island] [=Calinan, Davao City area]",Davao del Sur,1933-08-01 0:00:00,5338161,5338161,PRESERVED_SPECIMEN,NY,NY,2280973,,R. Kanehira
1929368552,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Nauclea,Nauclea robinsonii,SPECIES,PH,Polillo,,1910-08-01 0:00:00,7491373,5339130,PRESERVED_SPECIMEN,NY,NY,162876,,C. B. Robinson
1929366902,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Praravinia,Praravinia viridescens,SPECIES,PH,Camp Stotsenburg (Mt. Pinatubo). Luzon.,Pampanga,1927-05-01 0:00:00,5338581,2907576,PRESERVED_SPECIMEN,NY,NY,133500,Unspecified Determiner,A. D. E. Elmer
1929359320,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria cordata,SPECIES,PH,"Bosoboso, Luzon [Island]",Rizal,1903-06-01 0:00:00,5338140,5338120,PRESERVED_SPECIMEN,NY,NY,2280923,,E. D. Merrill
1929356141,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria tayabensis,SPECIES,PH,Lucban. Luzon. Tayabas.,Quezon,1907-05-01 0:00:00,2922554,2922554,PRESERVED_SPECIMEN,NY,NY,133010,,A. D. E. Elmer
1929341738,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Urophyllum,Urophyllum urdanetense,SPECIES,PH,Cabadbaran. Mt. Urdaneta. Cawilanan peak. Island of Mindanao.,Agusan del Norte,1912-10-01 0:00:00,5340295,5340295,PRESERVED_SPECIMEN,NY,NY,133473,,A. D. E. Elmer
1929264274,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea jagorii,SPECIES,PH,"Luzon [Island]: So. Tamban Bo. [Moa...], near a river",Camarines Sur,1926-05-02 0:00:00,2919546,2919546,PRESERVED_SPECIMEN,NY,NY,2361375,,F. Canicosa
1929261872,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria macgregorii,SPECIES,PH,Mt. Pulog,Benguet,1909-05-01 0:00:00,2922421,2922421,PRESERVED_SPECIMEN,NY,NY,132970,,E. D. Merrill
1929256787,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Timonius,Timonius urdanetensis,SPECIES,PH,Cabadbaran. Mt. Urdaneta. Island of Mindanao.,Agusan del Norte,1912-10-01 0:00:00,2899913,2899913,PRESERVED_SPECIMEN,NY,NY,133427,,A. D. E. Elmer
1929247488,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda magallanensis,SPECIES,PH,"Magallanes (Mt. Giting-Giting), Island of Sibuyan.",Capiz,1910-05-01 0:00:00,2892628,2892628,PRESERVED_SPECIMEN,NY,NY,132311,,A. D. E. Elmer
1929232608,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis cardiophylla,SPECIES,PH,Luzon. Mt. Alzapan. Nueva Vizcaya Prov.,Nueva Vizcaya,1925-05-01 0:00:00,3845820,3845820,PRESERVED_SPECIMEN,NY,NY,131786,,M. Ramos
1929226718,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Lasianthus,Lasianthus verticillatus,SPECIES,PH,Palo. Island Leyte. Along the BoÃ±gon River near rapids.,Leyte,1906-01-01 0:00:00,5336936,5337246,PRESERVED_SPECIMEN,NY,NY,132087,,A. D. E. Elmer
1929226047,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,Biliran,,,5338239,5338207,PRESERVED_SPECIMEN,NY,NY,162858,,H. Cuming
1929225380,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Nauclea,Nauclea subdita,SPECIES,PH,"Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao",,1912-09-01 0:00:00,2909356,5339121,PRESERVED_SPECIMEN,NY,NY,162878,,A. D. E. Elmer
1929224908,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hypobathrum,Hypobathrum purpuricarpum,SPECIES,PH,Irosin (Mt. Bulusan). Island of Luzon.,Sorsogon,1916-07-01 0:00:00,5596766,8384412,PRESERVED_SPECIMEN,NY,NY,133080,,A. D. E. Elmer
1929223093,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea bartlingii,SPECIES,PH,"Mati, Davao Province, Mindanao",,1927-03-01 0:00:00,2919415,2919403,PRESERVED_SPECIMEN,NY,NY,162886,,M. Ramos
1929202303,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Praravinia,Praravinia sablanensis,SPECIES,PH,Sablan. Luzon.,Benguet,1904-04-01 0:00:00,5338584,2907580,PRESERVED_SPECIMEN,NY,NY,133469,,A. D. E. Elmer
1929199723,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria paloensis,SPECIES,PH,Surigao,,1928-08-19 0:00:00,2920481,2920481,PRESERVED_SPECIMEN,NY,NY,658533,S. H. Sohmer,C. A. Wenzel
1929185839,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,Biliran,,,5338238,5338207,PRESERVED_SPECIMEN,NY,NY,162868,,H. Cuming
1929176325,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora chartacea,SPECIES,PH,Cabadbaran. In the depression of Duros and Cawilanan peaks. (Mt. Urdaneta). Island of Mindanao.,Agusan del Norte,1912-09-01 0:00:00,2905669,2905669,PRESERVED_SPECIMEN,NY,NY,132003,,A. D. E. Elmer
1929173080,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Myrmecodia,Myrmecodia tuberosa,SPECIES,PH,Magallanes (Mt. Giting-Giting). Island of Sibuyan. Along the Sinuban Creek.,Capiz,1910-05-01 0:00:00,2902973,2902953,PRESERVED_SPECIMEN,NY,NY,132326,,A. D. E. Elmer
1929157244,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Argostemma,Argostemma maquilingense,SPECIES,PH,Luzon. Los BaÃ±os (Mt. Maquiling.,Laguna,1917-06-01 0:00:00,2917125,2917125,PRESERVED_SPECIMEN,NY,NY,130870,,A. D. E. Elmer
1929151634,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Exallage,Exallage buruensis,SPECIES,PH,Magallanes (Mt. Giting-Giting). Island of Sibuyan.,Capiz,1910-04-01 0:00:00,3845336,2918104,PRESERVED_SPECIMEN,NY,NY,131806,,A. D. E. Elmer
1929147781,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Villaria,Villaria fasciculiflora,SPECIES,PH,San Mariano,Isabela,1926-02-01 0:00:00,5336816,5336816,PRESERVED_SPECIMEN,NY,NY,133476,,M. Ramos
1929137928,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hydnophytum,Hydnophytum mindanaense,SPECIES,PH,Along the ridge of Baracatan. Todaya (Mt. Apo). Island of Mindanao.,Davao del Sur,1909-06-01 0:00:00,2895733,2895733,PRESERVED_SPECIMEN,NY,NY,131927,,A. D. E. Elmer
1929133500,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda philippinensis,SPECIES,PH,Semasana [spelling ?] Island,,1905-07-01 0:00:00,2892410,2892410,PRESERVED_SPECIMEN,NY,NY,132315,,E. D. Merrill
1929123643,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis benguetensis,SPECIES,PH,Luzon. Mt. Santo Tomas.,Benguet,1905-03-01 0:00:00,2916398,2916399,PRESERVED_SPECIMEN,NY,NY,132363,,A. D. E. Elmer
1929093753,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Antirhea,Antirhea ternata,SPECIES,PH,Siargao Island,,1919-06-01 0:00:00,2924489,2924489,PRESERVED_SPECIMEN,NY,NY,4682,,M. Ramos
1929090941,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria perrottetii,SPECIES,PH,"[no specific locality], Luzon [Island]",Bulacan,1914-12-01 0:00:00,5338116,5338116,PRESERVED_SPECIMEN,NY,NY,2280962,,M. Ramos
1929089254,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria ramosissima,SPECIES,PH,Lucban. Luzon. Tayabas.,Quezon,1907-05-01 0:00:00,2921313,2921313,PRESERVED_SPECIMEN,NY,NY,132998,,A. D. E. Elmer
1929086138,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria elmeriana,SPECIES,PH,Cabadbaran. Mt Urdaneta. Island of Mindanao.,Agusan del Norte,1912-10-01 0:00:00,2901846,2920447,PRESERVED_SPECIMEN,NY,NY,132932,,A. D. E. Elmer
1929079541,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Urophyllum,Urophyllum urdanetense,SPECIES,PH,Cabadbaran. Mt. Urdaneta. Island of Mindanao.,Agusan del Norte,1912-07-01 0:00:00,5340295,5340295,PRESERVED_SPECIMEN,NY,NY,133471,,A. D. E. Elmer
1929077811,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Praravinia,Praravinia pubescens,SPECIES,PH,Mt. Moises. Luzon.,Isabela,1926-04-01 0:00:00,5338569,2907540,PRESERVED_SPECIMEN,NY,NY,133498,Unspecified Determiner,M. S. Clemens
1929047737,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Antirhea,Antirhea tayabensis,SPECIES,PH,Luzon. Tayabas. Mt. Binuang,Quezon,1917-05-01 0:00:00,2924410,2924410,PRESERVED_SPECIMEN,NY,NY,130840,,M. Ramos
1929023833,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria gitingensis,SPECIES,PH,Magallanes (Mt. Giting-Giting). Island of Sibuyan. On the south side of the ridge along the trail to Espana.,Capiz,1910-05-01 0:00:00,2922949,2923863,PRESERVED_SPECIMEN,NY,NY,133007,,A. D. E. Elmer
1929023442,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hydnophytum,Hydnophytum nitidum,SPECIES,PH,"Mt. Halcon, Mindoro.",,1906-11-01 0:00:00,2895693,2895693,PRESERVED_SPECIMEN,NY,NY,131929,,E. D. Merrill
1928979608,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,"Catadunes [Bicol Region, Luzon Island]",Catanduanes,1928-08-08 0:00:00,5338216,5338207,PRESERVED_SPECIMEN,NY,NY,2280951,,M. Ramos
1928975965,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ophiorrhiza,Ophiorrhiza pulgarensis,SPECIES,PH,Mt. Pulgar.,Palawan,1911-04-01 0:00:00,5340858,5340858,PRESERVED_SPECIMEN,NY,NY,132390,,A. D. E. Elmer
1928974076,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria pilosella,SPECIES,PH,Cabadbaran. Mt Urdaneta. Island of Mindanao.,Agusan del Norte,1912-07-01 0:00:00,2923578,2921373,PRESERVED_SPECIMEN,NY,NY,132933,,A. D. E. Elmer
1928973186,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria longipedicellata,SPECIES,PH,Island of Burias,Masbate,1904-06-01 0:00:00,2923588,2923588,PRESERVED_SPECIMEN,NY,NY,132965,,W. W. Clark
1928972280,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,"Todaya, Mt. Apo, S.E. Mindanao",Davao del Sur,1905-04-05 0:00:00,5338216,5338207,PRESERVED_SPECIMEN,NY,NY,2280958,,R. S. Williams
1928959941,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Diplospora,Diplospora fasciculiflora,SPECIES,PH,Mt. Mariveles. Island Luzon.,Bataan,1904-11-01 0:00:00,5336271,5336270,PRESERVED_SPECIMEN,NY,NY,133073,,A. D. E. Elmer
1928947200,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora macgregorii,SPECIES,PH,,Quezon,1909-10-01 0:00:00,2905518,2905518,PRESERVED_SPECIMEN,NY,NY,132025,,R. C. McGregor
1928944669,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria diffusa,VARIETY,PH,Dumaguete. Cuernos Mts.. Island of Negros.,Negros Oriental,1908-04-01 0:00:00,2920194,2922640,PRESERVED_SPECIMEN,NY,NY,132927,,A. D. E. Elmer
1928937682,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora intermedia,SPECIES,PH,Puerto Princesa (Mt. Pulgar).,Palawan,1911-04-01 0:00:00,2905924,2905924,PRESERVED_SPECIMEN,NY,NY,132021,,A. D. E. Elmer
1928933294,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Myrmecodia,Myrmecodia beccarii,SPECIES,PH,Todaya. Magallanes. (Mt. Giting-Giting). Island of Sibuyan. Panala River,Capiz,1909-05-01 0:00:00,2903002,2903002,PRESERVED_SPECIMEN,NY,NY,132328,,A. D. E. Elmer
1928922463,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea puberula,SPECIES,PH,Calapan,Oriental Mindoro,1907-07-01 0:00:00,2919526,2919526,PRESERVED_SPECIMEN,NY,NY,2485369,,Collector unspecified
1928906990,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,,GENUS,PH,Paete,Laguna,1913-09-29 0:00:00,2906635,,PRESERVED_SPECIMEN,NY,NY,2280915,,F. C. Gates
1928899508,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria iwahigensis,SPECIES,PH,Mt. Pulgar. Island of Palawan.,Palawan,1911-04-01 0:00:00,2921067,2921067,PRESERVED_SPECIMEN,NY,NY,132954,,A. D. E. Elmer
1928865027,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda philippica,VARIETY,PH,"Mati, Davao Province, [Ilsland of] Mindanao.",Abra,1927-03-01 0:00:00,8778122,2892466,PRESERVED_SPECIMEN,NY,NY,689070,,M. Ramos
1928855988,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria obscurinervia,SPECIES,PH,Luzon. Mt. Bulusan. Island of Luzon.,Sorsogon,1916-07-01 0:00:00,2920845,2922674,PRESERVED_SPECIMEN,NY,NY,133026,,A. D. E. Elmer
1928846130,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Praravinia,Praravinia mindanaensis,SPECIES,PH,Cabadbaran. Mt. Urdaneta. Island of Mindanao.,Agusan del Norte,1912-08-01 0:00:00,5338566,2907531,PRESERVED_SPECIMEN,NY,NY,133497,Unspecified Determiner,A. D. E. Elmer
1928840149,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria barkleyi,SPECIES,PH,Magallanes (Mt. Giting-Giting). Along the Patos River.,Capiz,1910-05-01 0:00:00,7742521,3849275,PRESERVED_SPECIMEN,NY,NY,132967,,A. D. E. Elmer
1928829861,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora confertiflora,SPECIES,PH,,Surigao del Norte,1919-05-01 0:00:00,2905883,2905883,PRESERVED_SPECIMEN,NY,NY,132004,,M. Ramos
1928820639,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,Gardenia barnesii,SPECIES,PH,Mt. Pulgar. Island of Palawan.,Palawan,1911-05-01 0:00:00,5334968,5334946,PRESERVED_SPECIMEN,NY,NY,131577,,A. D. E. Elmer
1928802649,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,"Los BaÃ±os (Mt. Maquiling), Island of Luzon [=Mt. Makiling]",Laguna,1917-06-01 0:00:00,5338216,5338207,PRESERVED_SPECIMEN,NY,NY,2280953,,A. D. E. Elmer
1928793062,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Timonius,Timonius appendiculatus,SPECIES,PH,"prov. Rizal, Antipolo, Luzon",,1907-05-01 0:00:00,2899907,2899907,PRESERVED_SPECIMEN,NY,NY,133414,,M. Ramos
1928784135,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Praravinia,Praravinia triflora,SPECIES,PH,Luzon. Casiguran. Tayabas.,Quezon,1925-05-01 0:00:00,5338568,2907537,PRESERVED_SPECIMEN,NY,NY,133499,Unspecified Determiner,M. Ramos
1928776572,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ophiorrhiza,Ophiorrhiza sorsogonensis,SPECIES,PH,Irosin. (Mt. Bulusan). Island of Luzon.,Sorsogon,1916-09-01 0:00:00,5340973,5340973,PRESERVED_SPECIMEN,NY,NY,132391,,A. D. E. Elmer
1928763962,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis rigida,SPECIES,PH,(Mt. Pulgar). Island of Palawan.,Palawan,1911-05-01 0:00:00,3849288,2915791,PRESERVED_SPECIMEN,NY,NY,131815,,A. D. E. Elmer
1928754407,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Streblosa,Streblosa axilliflora,VARIETY,PH,Mt. Abucay,Catanduanes,1928-07-01 0:00:00,2896861,2896859,PRESERVED_SPECIMEN,NY,NY,133377,C. E. B. Bremekamp,M. Ramos
1928748380,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,,GENUS,PH,Ocampo. Mount Isarog National Park.,Camarines Sur,1999-10-04 0:00:00,2919963,,PRESERVED_SPECIMEN,NY,NY,2447397,,P. G. Delprete
1928744983,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria obscurinervia,SPECIES,PH,Luzon. Mt. Bulusan. Island of Luzon.,Sorsogon,1915-10-01 0:00:00,2920845,2922674,PRESERVED_SPECIMEN,NY,NY,133025,,A. D. E. Elmer
1928740125,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Wendlandia,Wendlandia sibuyanensis,SPECIES,PH,Magallanes. Mt. Giting-Giting. Island of Sibuyan. Along the Pauala River.,Capiz,1910-04-01 0:00:00,5338670,5338670,PRESERVED_SPECIMEN,NY,NY,133492,,A. D. E. Elmer
1928737059,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria diffusa,SPECIES,PH,Dumaguete. Cuernos Mts. Island of Negros. In the Friycinetia jungles,Negros Oriental,1908-03-01 0:00:00,2922887,2922640,PRESERVED_SPECIMEN,NY,NY,132975,,A. D. E. Elmer
1928708371,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gynochthodes,Gynochthodes platyphylla,SPECIES,PH,Luzon.,Sorsogon,1915-07-01 0:00:00,5339956,8405457,PRESERVED_SPECIMEN,NY,NY,132279,,M. Ramos
1928705276,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Urophyllum,Urophyllum bataanense,SPECIES,PH,Mt. Mariveles. Island Luzon.,Bataan,1904-11-01 0:00:00,5340281,5340281,PRESERVED_SPECIMEN,NY,NY,133456,,A. D. E. Elmer
1928691843,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Praravinia,Praravinia acuminata,SPECIES,PH,"Lamao River, Mt. Mariveles. Luzon.",Bataan,1904-05-01 0:00:00,5338580,2907572,PRESERVED_SPECIMEN,NY,NY,133455,,H. N. Whitford
1928688689,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Tarenna,Tarenna arborea,SPECIES,PH,Todaya (Mt. Apo). Island of Mindanao. Along the Baracatan ridge.,Davao del Sur,1909-06-01 0:00:00,5596939,8032310,PRESERVED_SPECIMEN,NY,NY,133069,,A. D. E. Elmer
1928685925,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria pyramidata,SPECIES,PH,Mt. Pulgar. Island of Palawan.,Palawan,1911-05-01 0:00:00,2921825,2921825,PRESERVED_SPECIMEN,NY,NY,132995,,A. D. E. Elmer
1928683136,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Lasianthus,Lasianthus fordii,SPECIES,PH,Cabadbaran. Mt. Urdaneta. Island of Mindanao.,Agusan del Norte,1912-07-01 0:00:00,5337048,5336857,PRESERVED_SPECIMEN,NY,NY,132085,,A. D. E. Elmer
1928681522,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria longiflora,SPECIES,PH,"Cabadbaran (Mt. Urdaneta), province of Agusan, Island of Mindanao",,1912-10-01 0:00:00,5338277,5338273,PRESERVED_SPECIMEN,NY,NY,162864,,A. D. E. Elmer
1928665987,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Urophyllum,Urophyllum platyphyllum,SPECIES,PH,Magallanes. Mt. Giting-Giting. Island of Sibuyan.,Capiz,1910-04-01 0:00:00,5340273,5340273,PRESERVED_SPECIMEN,NY,NY,133467,,A. D. E. Elmer
1928625488,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis pinatubensis,SPECIES,PH,"Luzon. Camp Stotsenburg (Mt. Pinatubo), Pampanga Province.",,1927-05-01 0:00:00,3849338,3849338,PRESERVED_SPECIMEN,NY,NY,131813,,A. D. E. Elmer
1928613119,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria foxworthyi,SPECIES,PH,,Palawan,1906-03-01 0:00:00,3847944,3847944,PRESERVED_SPECIMEN,NY,NY,132937,S. H. Sohmer,F. W. Foxworthy
